category_slug,title,video_id,vimeo_link,thumbnail_url
hiit-class-archives,Hiit Class | with Susie Q | 5/22/20,421478206,https://vimeo.com/421478206/c4ef0318b2,https://i.vimeocdn.com/video/897147250-228cececc377d8cab27e2b787c38a3a2d63f304bb2085b08d0b5e9d178083649-d_295x166?region=us
ab-lab,Ab Lab | with Emily | 5/22/20,421472269,https://vimeo.com/421472269/79805c9ab5,https://i.vimeocdn.com/video/897143028-9cd99798ef94bfbf62d373e219a691a4d8ba343d63ac53d4fdc08e3521268e43-d_295x166?region=us
hiit-class-archives,HIIT Class | SEXY SATURDAY | with Susie Q,421472005,https://vimeo.com/421472005/8abe54993b,https://i.vimeocdn.com/video/897145702-0a49c721b4848aec7a4e322ffefec1f8c783e2a969c140d9376e4de5cb90b692-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/15/20,421366374,https://vimeo.com/421366374/6a08da88eb,https://i.vimeocdn.com/video/896999788-9c539d7974ba8224f51e647d099a04579f366171de317d4781dfaaba047e8874-d_295x166?region=us
kids,Kids Fit Funhouse | Stars & Stripes Theme | with Tammy | 5/21/20,420994287,https://vimeo.com/420994287/8c6adb5f7b,https://i.vimeocdn.com/video/896481773-59f6694e20f7a290edc074c34e1c548f430d5578fd9eac81ce69caa2ca36f22a-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 5/21/20,420992584,https://vimeo.com/420992584/86b9acd7bf,https://i.vimeocdn.com/video/896479819-48c1fa13d78bef1cecf65e0d5a03041d903b750adf6a9fec5471d5d339d4b719-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/21/20,420992082,https://vimeo.com/420992082/1c0727b8a7,https://i.vimeocdn.com/video/896479353-7f823c425ef0a176340c0605a2903af533c6d06231d1ef7ea20ae21de5b9b6a5-d_295x166?region=us
other,Hiit | with Susie Q | 5/15/20,420872231,https://vimeo.com/420872231/7147b50386,https://i.vimeocdn.com/video/896476975-dd27c702d20d90b3d4dd97380adabee1b645e310ffb90a24d60954c8eb2cc452-d_295x166?region=us
ab-lab,Ab Lab | with Emily | 5/15/20,420851746,https://vimeo.com/420851746/2bbced2274,https://i.vimeocdn.com/video/896291333-c998f5175eed5ee945d3796645b60b663ec21540cbb6b2ab1fac6011e3692c91-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 5/20/20,420643778,https://vimeo.com/420643778/688afa1413,https://i.vimeocdn.com/video/895965997-3671b4779d89509ee7ae4879160466e7ef0b5969638338d410185fee8ab5bc9f-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 5/20/20,420642517,https://vimeo.com/420642517/88c6b83d31,https://i.vimeocdn.com/video/895964438-b2059990f806f298eef5574156190c93a63b53793a0bc4a4ae381002fb382030-d_295x166?region=us
kids,Kids Fit Funhouse | Partners Workout | with Tammy | 5/19/20,420289737,https://vimeo.com/420289737/ce79181e8f,https://i.vimeocdn.com/video/895480954-6d664c101a7aeb4e54e332c094ef0af91efc88b313713cae82b68516e8a0b364-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 5/19/20,420289117,https://vimeo.com/420289117/81ee0239d9,https://i.vimeocdn.com/video/895479125-c094aca2ed950e1a6605d813cc16c16af16efc597f73fab06f1343a1e2a8c867-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/19/20,420287825,https://vimeo.com/420287825/78763d9889,https://i.vimeocdn.com/video/895478255-5e083f370fbf9799490685496711ee8cad6de298d63bc5ffa9db23746ea878ea-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 5/18/20",419820493,https://vimeo.com/419820493/51115c2e88,https://i.vimeocdn.com/video/894840329-355729e2a7a9e91a936f4e7167c5961f173a2cdfffcbf7604f91cfd616072d68-d_295x166?region=us
yoga,Fiit Yoga | with Robyn | 5/18/20,419819759,https://vimeo.com/419819759/0ab9347585,https://i.vimeocdn.com/video/894839046-430d4f7bc1861413f95d9544b76c014c0727c6ab48babced0794019f8f191236-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/18/20,419817998,https://vimeo.com/419817998/176b580acc,https://i.vimeocdn.com/video/894837744-f843e2c0b2e35cb915e6932d33c25b2dfcbf691a4ae2055e2560d6021244b772-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/17/20,419562392,https://vimeo.com/419562392/f2869d3d56,https://i.vimeocdn.com/video/894500427-4e871e03c219d2605451edaaded5190e788bfc49ed951f56d2fb9a65da42c7e4-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 5/17/20,419558439,https://vimeo.com/419558439/1e456a0495,https://i.vimeocdn.com/video/894496032-5854728603d4e3f3786302a340409fa2d18032a19a0f5cd7caeb2386f667b9a6-d_295x166?region=us
kids,Kids Fit Funhouse | Red White & Blue Theme | with Coach Tammy | 5/14/20,418395893,https://vimeo.com/418395893/f38446fec9,https://i.vimeocdn.com/video/892949732-d7ddd2cfe9f140570c4eb493908002fb1a60a36ec7f77d9b8642ce37e640d499-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 5/14/20,418394412,https://vimeo.com/418394412/9f8d768e94,https://i.vimeocdn.com/video/892947729-7fab91c60b140e296927ac06fb437872af72c419596b84f44ba90f5eff9247fb-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/14/20,418392724,https://vimeo.com/418392724/47f34888a0,https://i.vimeocdn.com/video/892945281-3d8d2a42b9d989b2b82feb4f65cf5c02957cd8e8b55a0b62ff458e11d75446a4-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 5/13/20,418032091,https://vimeo.com/418032091/f3dbaa9312,https://i.vimeocdn.com/video/892463260-3f5dde38b84ebed050ac05c03f5cfa866226da76ddef52937214c5be2165bd02-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 5/13/20,418029642,https://vimeo.com/418029642/605db7b96f,https://i.vimeocdn.com/video/892460820-1ed395581bc83a5e1299f238ea170e385aac33070fc8d1b5cbe919f3f93654eb-d_295x166?region=us
kids,Kids Fit Funhouse | Zumba Theme | with Tammy | 5/12/20,417571210,https://vimeo.com/417571210/4aa5ae425c,https://i.vimeocdn.com/video/891845906-c7acd59ee334a1a6a75c9a411ff431aba6ee0669c0beeca0eea363b1ff7d9a79-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 5/11/20,417568483,https://vimeo.com/417568483/efaa7515d1,https://i.vimeocdn.com/video/891842395-06ddb56262d1cb065bb700e7de7e9ef970673a9ee8e2b11d404ba7883925e6e8-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/12/20,417559591,https://vimeo.com/417559591/765cd318cd,https://i.vimeocdn.com/video/891830687-d5f9d85648c515b07cfd773ce00ca3054e5bdd58e48cfc921d6cc46c2ca5282b-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 5/11/20",417168190,https://vimeo.com/417168190/18c3e9a6d7,https://i.vimeocdn.com/video/891298576-fd70cff1317e47a3caed1507be62cb22ffad66c5bc1fa734a1a1877ab8809879-d_295x166?region=us
yoga,Fiit Yoga | with Robyn | 5/11/20,417165535,https://vimeo.com/417165535/099d4c9e03,https://i.vimeocdn.com/video/891295489-112f86982ea3207cd446abd5a05bb827aff25f783b4958ae3db16983c692e410-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/11/20,417156410,https://vimeo.com/417156410/c0369b0890,https://i.vimeocdn.com/video/891282359-579cf4b9b8ec3ef194a7fe7037eb4d970c2fed44f06b5804cad62380ac19daee-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/10/20,416898751,https://vimeo.com/416898751/238dcb75e5,https://i.vimeocdn.com/video/890922668-eadbdedb97275cd421418f3c2068c63eeb08768d8eddb57d70172a686faa4af4-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 5/10/20,416896029,https://vimeo.com/416896029/558bee0de8,https://i.vimeocdn.com/video/890920571-db2052d7132be6a5b7fec56dec1f494560c08b8662afbc52e7ff373cc34309e0-d_295x166?region=us
hiit-class-archives,Hiit Class | SLUMBER PARTY SATURDAY | with Susie Q,416669317,https://vimeo.com/416669317/c21e741c7a,https://i.vimeocdn.com/video/890600238-0160c6ed98a16851cab9389ed2c768a1ab94398e9d9c8dff7ffdd0fe90673a94-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 5/8/20",416325905,https://vimeo.com/416325905/a2b22671e0,https://i.vimeocdn.com/video/890124468-f047d59f90c9487bcf3da2c3c4879c2dd1b31ad2dca1816012fca29433b3f79c-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/8/20,416324751,https://vimeo.com/416324751/9bd29654b0,https://i.vimeocdn.com/video/890123957-e23bac044cf733b1f77bdb0d9c3b484d88d1a75d85c34379c3da70f7d54117d7-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/8/20,416321166,https://vimeo.com/416321166/c41284b45e,https://i.vimeocdn.com/video/890122501-d9c2e8d1186118baf8fbdb1f4abfc0bf3c863a639415fa467727c216f72a5b06-d_295x166?region=us
kids,Kids Fit Funhouse | Alphabet Theme | with Coach Tammy | 5/7/20,415949055,https://vimeo.com/415949055/4405751ef5,https://i.vimeocdn.com/video/889610808-29670dbf5a38975bea2800db362ba5d95dc6353d97ca2e7a17c8749e396c8f7a-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 5/7/20,415944231,https://vimeo.com/415944231/51ef94104a,https://i.vimeocdn.com/video/889604084-f5ba204bde76b617999936db0505409f47267d319266628c59913caf90000ef5-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/7/20,415940744,https://vimeo.com/415940744/2089f4f002,https://i.vimeocdn.com/video/889599819-d1f46cd25086bebb44e6bcc86f13c313270453a698f5001638ab739e7727280f-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 5/6/20,415504113,https://vimeo.com/415504113/2bf250d8ea,https://i.vimeocdn.com/video/889003918-a9c0201444cd61ff272f00fcfda2dcb3b9772c90f7d4f07e9a896f5e88ca3ed9-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 5/6/20,415502026,https://vimeo.com/415502026/9634863f91,https://i.vimeocdn.com/video/889002940-cc8b1bc8c757905c379953601fcc2144a6239575fd422052f5a1d04ec20618e8-d_295x166?region=us
kids,Kids Fit Funhouse | Sidewalk Chalk Theme | with Coach Tammy | 5/5/20,415155705,https://vimeo.com/415155705/668650d4bb,https://i.vimeocdn.com/video/888523943-3093a24336b2443a8f8af9ee104eaa6be33e89f4768c42f0ea2c96921847b9cb-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 5/5/20,415153361,https://vimeo.com/415153361/76eab4daf1,https://i.vimeocdn.com/video/888520724-2a023c75ed165b69d8731e36778738d9ed0209d3cd8b93ba6979b1d0c24e39b6-d_295x166?region=us
hiit-class-archives,Hiit Class | CINCO DE MAYO | with Susie Q,415149107,https://vimeo.com/415149107/9669888b99,https://i.vimeocdn.com/video/888514628-7231747402d14f53bff017b9cef92df2b3e1e9c215d3082f0958f09c5b87d4c5-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 5/4/20",414767444,https://vimeo.com/414767444/a882e12cc3,https://i.vimeocdn.com/video/887977235-a2e32d9486c1af4344681e6dceb89a8cb821602584b25831ba834b0032489482-d_295x166?region=us
yoga,Fiit Yoga | with Robyn | 5/4/20,414759529,https://vimeo.com/414759529/0561e94856,https://i.vimeocdn.com/video/887966905-e936c1aa0c6164a0ceba5b89feafbb3c0b4c36d0023482c04a9efefe136d6139-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/4/20,414737453,https://vimeo.com/414737453/a961d4f0b1,https://i.vimeocdn.com/video/887938671-8531753a773074b3eb61fa08a2cc5d014a149ee10f303232112e59b751e36e98-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/3/20,414462804,https://vimeo.com/414462804/5983e18498,https://i.vimeocdn.com/video/887543216-c7cdaca6d730de27f888abe419696e854152b081124abef78ccf77516b80fd7a-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 5/3/20,414461154,https://vimeo.com/414461154/38a25bf26c,https://i.vimeocdn.com/video/887540821-9aff9fa09e3f286c566481f04e59449576ce61dfec24d9d777f45f86815fe608-d_295x166?region=us
hiit-class-archives,Hiit Class | SPORTS SATURDAY | with Susie Q,414249054,https://vimeo.com/414249054/0aefab9f18,https://i.vimeocdn.com/video/887227869-14e33e5ef241d11a543e950e29a7d1d270b6f421096ae1fa97ebfeaa54dfd13a-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/1/20,414058292,https://vimeo.com/414058292,https://i.vimeocdn.com/video/887007345-2a07cb33ec837b7e9e255fc70dde9c8ea3d9fc5318a48edfa76e2618c6b0226d-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 5/1/20",414039134,https://vimeo.com/414039134/7710799f6d,https://i.vimeocdn.com/video/886922273-cb5ea656b2585d0b12059af52fc230c749f77415baaf167a7378135acecc8af0-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 5/1/20",413946164,https://vimeo.com/413946164,
stretch-recovery,Stretch & Recovery | with Alberto | 5/1/20,413943663,https://vimeo.com/413943663/2bc853652e,https://i.vimeocdn.com/video/886795666-269abc3900145328de6638be61a23f840e7c23e7fbbe531983465d37dbe1d682-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/1/20,413940680,https://vimeo.com/413940680/5a10fc5e58,https://i.vimeocdn.com/video/886790911-8719510d9b68f44601ec91213a51cc6cdd00babc28e9b590a2fea70d43988d67-d_295x166?region=us
kids,Kids Fit Funhouse | Thankful Thursday | with Tammy | 4/30/20,413579668,https://vimeo.com/413579668/d58271b703,https://i.vimeocdn.com/video/886299984-cb07902f80bf8c5b637743183b3186d2e4fac34d6dc94fbc8b6c34c328ac7744-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 4/30/20,413576235,https://vimeo.com/413576235/757f256e94,https://i.vimeocdn.com/video/886295893-8a7d21c046a268964f7786d58f6e4858fa16cc49c925c0ddd06836458a529814-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 4/3020,413573740,https://vimeo.com/413573740/9d5816632b,https://i.vimeocdn.com/video/886293789-41b8e2c152bc80044b5f4dbf4caaa8d861364e09d18dd0e479b9cf67646a3a20-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 4/29/20,413123365,https://vimeo.com/413123365/99f56685f2,https://i.vimeocdn.com/video/885753424-036a38a8e4abd7c43220309fcb55df9e0802e57f6146a38bdbef45a92d2cf203-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 4/29/20,413118851,https://vimeo.com/413118851/e6eb889856,https://i.vimeocdn.com/video/885748433-a62b882d9b5b48565e55c2e58fb538a16a599ec49d11f98124486d20e812d307-d_295x166?region=us
kids,Kids Fit Funhouse | 2's Day Theme | with Tammy,412867266,https://vimeo.com/412867266/70e4e4fd2c,https://i.vimeocdn.com/video/885421895-a55d947d139eeedd2662744dfdb0442da0c15e3780ac1cea2a5edd474ca04fb4-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 4/28/20,412800839,https://vimeo.com/412800839/20a0f7d7a2,https://i.vimeocdn.com/video/885360874-1f9faf0b16ecb3e12b90bf220dd15bbd8437ce4e5e03de186c7903ba9343d029-d_295x166?region=us
hiit-class-archives,Hiit Class | Testosterone Tuesday | with Susie Q | 4/28/20,412772407,https://vimeo.com/412772407/7a85b983b7,https://i.vimeocdn.com/video/897179403-778c6d9607976fa217295b0886259f3a669e773a133aa33e22221daad9a57e68-d_295x166?region=us
kids,Kids Fit Funhouse | Terrific 2's Day | with Tammy | 4/28/20,412697945,https://vimeo.com/412697945/ca79cbb5ba,https://i.vimeocdn.com/video/885179668-8d607cdb58d48fd0334e9d6ddf4de1259fd9609097e2c5999e5203b0754386f7-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 4/28/20,412696039,https://vimeo.com/412696039/5c90fde9da,https://i.vimeocdn.com/video/885178453-531f79fb324499b6ce9609dd60e353ec0141b7bc623812c3a42f98e55c845f4c-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 4/28/20,412693852,https://vimeo.com/412693852/bd50102a29,https://i.vimeocdn.com/video/897447721-139d99e0d914b079c3666bcde06d2599796a920b3405c39e4c6675e707301593-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" & Alice | 4/27/20",412333289,https://vimeo.com/412333289/9b9155de83,https://i.vimeocdn.com/video/884689621-b8f0a3211aed879ae6d2276861e58ca736cab2fe8e151625a8854b3120004503-d_295x166?region=us
yoga,Fiit Yoga | with Robyn | 4/27/20,412331416,https://vimeo.com/412331416/5295147fa5,https://i.vimeocdn.com/video/884687425-3aeae92dea19891a271a0a6b8d8bb85876abc212ae720f33606817f3d3369702-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 4/27/20,412329136,https://vimeo.com/412329136/38573dc9f5,https://i.vimeocdn.com/video/884683555-7eda2a57e3ea995553039579f5b35ad034bd36fc35e61b6388555c79ba78532d-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 4/26/20,411996727,https://vimeo.com/411996727/3feec1d3dd,https://i.vimeocdn.com/video/884693385-f885d58a7a53a7a9e8234af5cf263ebf5ec6230fcd1f46ef16d2b6de3ce0f749-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 4/26/20,411993338,https://vimeo.com/411993338,https://i.vimeocdn.com/video/884220784-d1de25eb3caa22d8864ad3abf473871ee0737adc9654da5be35afedff269e618-d_295x166?region=us
other,Spotlight Saturday | Hiit Class | with Susie Q,411739083,https://vimeo.com/411739083/755d5da07d,https://i.vimeocdn.com/video/883881903-4d9a382e7dd90a328164bee027e1468582c44f559fd3a4d75204cbe30fb89752-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" & Alice | 4/24/20",411405184,https://vimeo.com/411405184/c6144a1ace,https://i.vimeocdn.com/video/883423350-96a95e8cfce1b31f653f47507a33392a4203da02fd10a9f835d9623343e03747-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 4/24/20,411403134,https://vimeo.com/411403134/34f452b69d,https://i.vimeocdn.com/video/883420875-7c6f5aff7bf85f248241b5e6c3a687960d9e11b8e87ed362bb49864552fd75ca-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 4/24/20,411398032,https://vimeo.com/411398032/ce371443ae,https://i.vimeocdn.com/video/884389392-899ef9aeb86ae8f8c9ff3f6de1ad4cd4ed432da8f329441816ed84622c9e931a-d_295x166?region=us
kids,Kids Fit Funhouse | Football Theme | with Tammy | 4/23/20,410799827,https://vimeo.com/410799827/3138d0efac,https://i.vimeocdn.com/video/882595825-7014bf9efba53e4523fa5a075d4bd148178a3819dda5b9b73bb07f5ab74452ca-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 4/23/20,410798405,https://vimeo.com/410798405/1865b468f9,https://i.vimeocdn.com/video/882593752-c9020716aecc335b9e2b72f23aaf8a4ade127b4f4d8a8b3367d85eb88c1c96e1-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 4/23/20,410796880,https://vimeo.com/410796880/b2d911dba4,https://i.vimeocdn.com/video/882592727-10d83389b781cd579bbf92c4574aa438c5a54d74185591099ae440d40f1a06d7-d_295x166?region=us
insanity-21,Insanity 21 | with Pam | 4/22/20,410584798,https://vimeo.com/410584798/c47f47fac4,https://i.vimeocdn.com/video/882308775-6fcc2566442ac2981be749ba795a92a32c13f813daf5508744c66a63ce61af33-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 4/22/20,410584411,https://vimeo.com/410584411/d06e4165d6,https://i.vimeocdn.com/video/882307532-da112676702a0915f1fd483398a083b7892c164e7618b49e655f09eb14bb409b-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" & Alice | 4/17/20",410300930,https://vimeo.com/410300930,
kids,Kids Fit Funhouse | with Tammy | 4/21/20,410003595,https://vimeo.com/410003595/c96060d052,https://i.vimeocdn.com/video/881503003-e74e0bce657bc263966ccfd14e0530f03a0ab01c4dff9f5d1eebc04d27d64bba-d_295x166?region=us
fit-as-a-fighter,Fit as a Fighter | with Trisha | 4/21/20,410002681,https://vimeo.com/410002681/086a209ff4,https://i.vimeocdn.com/video/881504703-d1f793f1fb02bede931230c61bbcb5a10f4aad15926aa8b3152a080820cd0afc-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 4/21/20,409998671,https://vimeo.com/409998671/6d694e3e18,https://i.vimeocdn.com/video/881497347-d4e50efa4e839ab65f56e6be6692f48bc2edd436ff6e3dcbe3e463a34aa06911-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" & Alice | 4/20/20",409787890,https://vimeo.com/409787890/ce63d60df4,https://i.vimeocdn.com/video/881205685-450e4e5e33d46c3a0437d9af36d990b0b27d4fd5d4c53fb2eb09ae0c33add55b-d_295x166?region=us
yoga,Fiit Yoga | with Robyn | 4/20/20,409785308,https://vimeo.com/409785308/6e4a19534b,https://i.vimeocdn.com/video/881201859-4178dabd04ccf7c565e04493d9e711b9fd4bf6084faf6b06059010491109585a-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 4/20/20,409780800,https://vimeo.com/409780800/1464f38d20,https://i.vimeocdn.com/video/881195675-4b8431806251de482b1645ae1984ab0ef8ae60819c4ab11c1a1d67e776ce8d9f-d_295x166?region=us
stretch-recovery,Stretching & Recovery | with Alberto | 4/19/20,409467356,https://vimeo.com/409467356/2b0b2a3576,https://i.vimeocdn.com/video/880759774-f8ac671455fde97a9833e1fcec28cd2f828a8c83fd2f8ff7407e6116d6e3ad41-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 4/19/20,409464454,https://vimeo.com/409464454/507ec93b40,https://i.vimeocdn.com/video/880756198-d142556bf93906beb32f949c3e6db8cc429d3aee05e89e1f67790894fe847091-d_295x166?region=us
other,Suntan Saturday | Hiit Training | with Susie Q | 4/18/20,409194283,https://vimeo.com/409194283/bb7781ea98,https://i.vimeocdn.com/video/880374291-27e7264acf2acafd7559a1331e9aefcb3b03af21ac97f22ff6c7ea4eaad1c701-d_295x166?region=us
other,The Brazilian Hercules & Alice | X-Fit | 4/17/20,408644731,https://vimeo.com/408644731,https://i.vimeocdn.com/video/880079492-8b3270771732f6988c3f5d0676338d638346686424bc99e772eec15c1f928edf-d_640?region=us
stretch-recovery,Stretching & Recovery | with Alberto | 4/17/20,408643797,https://vimeo.com/408643797/2509a72a34,https://i.vimeocdn.com/video/879974053-08734ee1e59891bc6211089f3ecb2ee84c222fa5fbc4c8bf852f09c6ee71e095-d_295x166?region=us
hiit-class-archives,At Home | Hiit Training | with Susie Q | 4/17/20,408642549,https://vimeo.com/408642549/e61d245c21,https://i.vimeocdn.com/video/879973250-ebe443a95149809e40328cd713d5e954f1f0e536656b20474719c45dda6819a3-d_295x166?region=us
kids,Kids At Home Fit Funhouse | Basketball Theme | with Tammy,408429940,https://vimeo.com/408429940/bf7844eecb,https://i.vimeocdn.com/video/879356744-468a4a9d6c540365bfadc6a3c5e24548fed344bd392623cbb533e93026931dc7-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 4/16/20,408426961,https://vimeo.com/408426961/e92797bcde,https://i.vimeocdn.com/video/879353062-77dce48e0292a3daa5cd9c59f85c77ee712d25be69418d141f001562f379f374-d_295x166?region=us
hiit-class-archives,At Home | Hiit Training | with Susie Q | 4/16/20,408389922,https://vimeo.com/408389922/57a8256a2a,https://i.vimeocdn.com/video/879304839-ea056b0a6379e8040c3018d72c70745099432030e7c7af584be347c4fadbf590-d_295x166?region=us
